GeneID	WT1	WT2	ddm1	ddm2
AT2G45870	1.232530	1.389169	2.140533	1.443752
AT2G45880	5.843445	5.935917	6.334146	5.389207
AT2G45890	0.558376	1.727371	1.414731	1.309406
AT2G45900	0.626082	0.621159	1.123289	0.882732
AT2G45910	7.392980	12.110318	7.904228	8.182549
AT2G45920	18.906528	18.416534	15.097788	14.077131
AT2G45930	0.774080	0.386514	0.319265	0.774445
AT2G45940	0.242731	0.000000	0.085854	0.151428
AT2G45950	21.649542	15.029268	14.944632	12.474978
AT2G45960	809.558594	962.867432	785.748413	928.596497
AT2G45970	26.715754	27.835766	28.494923	27.420294
AT2G45980	53.280098	63.268539	40.907860	60.635277
AT2G45990	67.876793	72.372322	66.168266	81.014359
AT2G46000	9.525190	13.259113	18.042555	16.775648
AT2G46020	14.189466	17.365843	16.841904	15.157404
AT2G46030	61.827663	54.915543	34.308857	43.850254
AT2G46040	2.960224	2.623756	3.162205	2.382601
AT2G46050	0.168703	0.238748	0.042526	0.078920
AT2G46060	4.594210	4.481089	2.626777	3.622787
AT2G46070	12.985125	11.991076	7.932981	10.506546
AT2G46080	18.580980	18.215757	19.198172	18.444567
AT2G46090	16.635393	16.363903	14.236981	14.664306
AT2G46100	53.450188	45.071163	41.621979	41.426025
AT2G46110	1.584215	1.290502	1.987359	1.691907
AT2G46120	0.0	0.0	0.0	0.0
AT2G46130	1.310840	1.197651	1.175214	1.974192
AT2G46140	8.305597	24.075333	21.609524	23.226149
AT2G46150	2.528242	5.132992	5.406378	5.565034
AT2G46160	7.232738	4.573781	8.455259	6.755832
AT2G46170	13.464608	15.168468	20.234142	19.127254
AT2G46180	9.748960	9.410042	9.193527	7.558402
AT2G46190	0.0	0.0	0.0	0.0
AT2G46192	4.983562	4.275928	4.973596	6.232676
AT2G46200	6.208252	5.753437	3.635153	4.678394
AT2G46210	2.068535	3.347804	1.764839	2.238342
AT2G46220	270.149109	244.889664	121.187798	159.838776
AT2G46225	19.166790	20.326408	23.199903	23.350832
AT2G46230	40.176346	40.956379	35.417828	41.711834
AT2G46240	1.095052	1.451355	1.756783	1.235135
AT2G46250	21.766861	17.154472	16.906176	17.241667
AT2G46255	0.0	0.0	0.206407	0.0
AT2G46260	28.745150	27.125832	18.490818	20.802971
AT2G46270	23.952236	22.911423	18.462357	19.985350
AT2G46280	84.820801	82.948769	79.758720	89.365417
AT2G46290	3.176998	3.298341	2.973278	3.595018
AT2G46300	0.463750	0.443034	0.394209	0.275750
AT2G46308	0.0	0.0	0.0	0.0
AT2G46310	10.920648	8.949135	7.870799	8.333549
AT2G46320	10.451188	7.962959	9.874936	7.134220
AT2G46330	434.718292	329.369507	290.430115	284.701599
AT2G46340	19.698984	22.112566	14.043661	14.694906
AT2G46360	0.0	0.0	0.0	0.0
AT2G46370	14.067494	20.679083	17.788393	19.872538
AT2G46375	0.0	0.185598	0.224737	0.045707
AT2G46380	2.435215	2.723998	1.372488	1.095173
AT2G46390	149.503510	170.298950	244.176804	231.225266
AT2G46400	0.565354	0.266359	2.655630	2.349030
AT2G46410	4.984031	4.432374	7.182014	6.945067
AT2G46420	12.069025	14.931165	21.238962	16.143578
AT2G46430	2.005272	2.350611	2.900340	3.190270
AT2G46440	1.679528	1.919836	2.510205	2.657307
AT2G46450	28.261354	22.637629	29.693840	25.332787
AT2G46455	0.291953	0.204980	0.213572	0.109414
AT2G46460	0.0	0.084731	0.0	0.0
AT2G46470	14.549832	11.362334	13.758220	10.370273
AT2G46480	0.213269	0.069310	0.130792	0.186249
AT2G46490	54.110886	64.610931	68.787758	73.862068
AT2G46493	0.037892	0.038463	0.0	0.0
AT2G46494	0.0	0.0	0.0	0.0
AT2G46495	0.224804	0.965645	0.504283	0.742628
AT2G46500	24.658024	28.278139	30.634565	32.099396
AT2G46505	43.852486	50.481144	58.861549	61.569176
AT2G46510	9.619500	9.159313	10.786321	10.320002
AT2G46520	8.411051	9.327740	11.053042	9.124966
AT2G46530	6.787322	5.746880	3.863848	4.888379
AT2G46535	10.777644	10.248149	10.696429	8.446970
AT2G46540	74.202568	80.912788	97.077599	82.234756
AT2G46550	32.619747	26.429564	15.333826	19.126354
AT2G46560	7.581552	8.772433	6.495927	6.552225
AT2G46567	8.326580	4.759835	3.378651	5.193490
AT2G46570	1.230012	0.936668	0.889728	1.171981
AT2G46572	3.171030	2.083096	2.149241	2.084551
AT2G46580	18.588442	16.959312	14.502734	15.584716
AT2G46590	4.889545	7.600572	8.808250	7.911991
AT2G46600	45.676250	35.321606	58.407780	57.899734
AT2G46610	12.699131	9.365507	11.277135	10.355500
AT2G46620	4.071811	5.354301	5.445077	6.424256
AT2G46630	7.164901	6.623518	11.839067	7.148379
AT2G46640	8.040405	7.667308	6.759212	8.109001
AT2G46650	19.927227	25.833416	32.162842	31.647160
AT2G46660	1.584593	2.132856	1.141945	0.942532
AT2G46662	0.000000	0.0	0.0	0.0
AT2G46670	3.276360	2.325088	2.125878	1.374061
AT2G46680	52.473816	69.702667	74.898056	72.181892
AT2G46685	2.002621	1.448424	0.739536	1.249993
AT2G46690	41.001102	44.341702	26.892508	29.701721
AT2G46700	8.391237	9.733897	7.622325	9.047274
AT2G46710	40.674343	34.822308	19.373959	22.621948
AT2G46720	1.630204	1.998800	1.648607	2.692700
AT2G46730	1.592937	1.012141	0.440759	0.676480
AT2G46735	21.756979	17.158659	19.599808	18.086897
AT2G46740	10.451295	17.591795	13.246082	13.431679
AT2G46750	15.634785	32.416607	14.335790	22.586218
AT2G46760	0.416780	0.761613	0.730070	0.704250
AT2G46770	0.000000	0.058831	0.000000	0.000000
AT2G46780	7.986885	9.507341	9.194381	10.036285
AT2G46787	0.000000	0.0	0.000000	0.0
AT2G46790	5.146597	5.092214	3.269742	3.764127
AT2G46800	51.857815	56.336403	46.021339	49.838608
AT2G46810	12.999411	9.554046	9.330523	7.717268
AT2G46820	961.776917	656.554443	664.138123	594.452271
AT2G46830	149.883118	132.764069	81.226578	86.539780
AT2G46840	0.403331	0.555330	0.645551	1.301377
AT2G46850	0.198081	0.414433	0.339578	0.192284
AT2G46860	0.164708	0.210154	0.138652	0.522971
AT2G46870	14.589638	9.662938	9.467008	10.484660
AT2G46880	0.000000	0.0	0.182728	0.179866
AT2G46890	3.670372	4.700389	4.344805	4.154490
AT2G46900	16.663132	16.207745	14.442314	13.744542
AT2G46910	43.888206	44.905262	30.497797	33.849335
AT2G46915	18.953136	18.773977	15.122509	15.542931
AT2G46920	4.612658	5.750450	5.196776	4.543652
AT2G46930	9.319805	12.622261	11.469372	12.937470
AT2G46940	2.188300	2.897915	2.084027	2.212970
AT2G46950	3.683303	3.361126	2.346166	1.837162
AT2G46960	0.000000	0.0	0.0	0.0
AT2G46970	7.962767	4.232269	10.860298	13.029029
AT2G46980	1.894682	1.393973	2.137205	1.866288
AT2G46990	0.530990	0.247008	0.672727	0.157078
AT2G46995	0.241447	0.0	0.0	0.0
AT2G47000	13.456323	26.005199	27.412554	25.700298
AT2G47010	5.810886	7.582740	10.351000	9.128476
AT2G47015	16.157297	10.043187	20.293812	15.538424
AT2G47020	5.188128	5.067739	5.866761	4.038682
AT2G47030	0.0	0.0	0.0	0.0
AT2G47040	0.0	0.0	0.037892	0.0
AT2G47050	0.129034	0.892664	0.566954	0.368072
AT2G47060	34.772621	39.596786	59.338879	48.965935
AT2G47070	39.587158	40.442822	44.293716	42.206760
AT2G47090	5.260012	3.872367	3.786751	3.482161
AT2G47100	0.0	0.0	0.0	0.0
AT2G47110	286.542145	244.216324	252.112015	321.016998
AT2G47115	37.748096	30.205723	45.914597	18.849493
AT2G47120	0.0	0.0	0.0	0.0
AT2G47130	9.608921	13.659015	17.476908	25.239670
AT2G47140	0.601631	5.588725	6.298162	7.280233
AT2G47150	0.000000	0.0	0.0	0.071767
AT2G47160	17.683096	14.240448	16.741121	15.488110
AT2G47170	143.565170	171.200638	172.483871	179.524338
AT2G47180	55.500759	54.038460	32.393013	34.889957
AT2G47190	0.769633	0.596373	0.736422	0.417274
AT2G47200	5.269564	15.858494	19.213438	24.414879
AT2G47210	20.573732	20.682323	18.471624	18.461185
AT2G47220	5.350101	3.429267	2.304632	2.274899
AT2G47230	3.111756	2.464987	1.693191	1.475881
AT2G47240	6.584310	8.427390	11.534949	12.810870
AT2G47250	23.001139	22.009388	18.785549	17.143826
AT2G47260	2.081359	2.607797	2.402220	2.878409
AT2G47270	6.291531	13.164900	8.988996	12.726508
AT2G47275	1.558327	2.969841	2.837065	2.840939
AT2G47280	0.0	0.0	0.0	0.040690
AT2G47300	1.107092	1.060325	0.799457	0.882765
AT2G47310	3.354295	3.161946	3.060053	2.774270
AT2G47320	37.558292	52.844086	51.331306	57.807926
AT2G47330	8.810040	11.430411	10.986315	10.647007
AT2G47340	0.0	0.0	0.0	0.0
AT2G47350	10.027754	9.735126	8.651573	8.026920
AT2G47360	3.851105	9.140680	6.929632	7.372698
AT2G47370	9.380131	6.700862	6.046043	6.059303
AT2G47380	148.617508	141.824188	167.561722	190.140793
AT2G47390	10.159128	14.276126	14.675604	14.597778
AT2G47400	1358.536377	1086.973145	901.402893	980.269043
AT2G47410	10.043402	11.435544	11.075046	9.314590
AT2G47420	34.464931	30.193733	29.782461	39.172047
AT2G47430	0.0	0.0	0.0	0.0
AT2G47440	98.692314	77.418571	79.434517	86.967438
AT2G47450	378.509796	297.282227	260.446259	225.285904
AT2G47460	0.672009	1.088423	1.761986	2.357077
AT2G47470	56.706474	68.323257	82.731606	75.863625
AT2G47480	1.728743	1.723485	2.162220	2.957148
AT2G47485	29.498400	37.804691	29.208456	36.409260
AT2G47490	37.995083	38.392487	35.660206	39.766731
AT2G47500	3.183235	3.949031	3.995814	3.400829
AT2G47510	37.823318	48.538975	56.878895	53.325294
AT2G47520	0.709148	1.396875	2.248582	3.269854
AT2G47530	0.583822	1.107525	1.116378	1.890272
AT2G47540	1.723437	10.567412	5.793390	9.773252
AT2G47550	0.527209	0.948648	2.771028	2.139464
AT2G47560	4.266559	4.702331	6.823654	3.800270
AT2G47570	0.000000	0.000000	0.000000	0.000000
AT2G47580	37.849644	34.363289	33.906857	36.212429
AT2G47585	0.0	0.0	0.0	0.0
AT2G47590	47.415047	40.453568	62.870510	48.086609
AT2G47600	16.555933	18.833889	15.517860	15.201384
AT2G47610	202.242828	183.657501	222.557007	217.510239
AT2G47620	7.989558	9.937831	7.819235	8.060371
AT2G47630	15.822739	23.224016	18.788502	21.060781
AT2G47640	37.731628	41.253094	37.912880	46.390347
AT2G47650	21.927475	25.738039	25.995274	27.801695
AT2G47660	0.0	0.0	0.000000	0.0
AT2G47670	0.461658	1.024462	0.411425	0.290967
AT2G47680	1.159063	1.595207	1.547524	1.728151
AT2G47690	96.089096	100.229012	110.824257	122.678558
AT2G47700	51.819981	50.325264	42.249027	41.217831
AT2G47710	149.360153	134.584839	129.116486	125.238998
AT2G47720	0.000000	0.000000	0.000000	0.000000
AT2G47730	206.163513	238.710190	300.258667	284.880463
AT2G47740	0.0	0.0	0.0	0.0
AT2G47750	1.947339	1.119693	0.660346	0.373790
AT2G47760	12.591037	14.606871	11.084832	12.831388
AT2G47770	42.227341	61.955845	41.743595	20.929979
AT2G47780	7.323516	6.592769	15.701221	10.009792
AT2G47790	15.268837	16.155081	12.201569	13.557260
AT2G47800	9.809789	12.575354	11.037871	9.990350
AT2G47810	0.583802	0.728550	0.144875	0.573946
AT2G47820	1.671332	1.594727	1.203638	1.180209
AT2G47830	6.724788	6.662502	7.037979	5.850671
AT2G47840	39.683575	31.854664	32.667404	29.224827
AT2G47844	0.335736	0.130849	0.0	0.0
AT2G47850	6.150424	7.043552	6.495595	5.113544
AT2G47860	4.200099	3.743310	3.290677	3.104510
AT2G47870	0.0	0.0	0.0	0.0
AT2G47880	4.140110	1.164938	7.932690	1.012830
AT2G47890	5.279435	6.094126	6.427923	6.092335
AT2G47895	0.990658	0.482856	1.970459	1.056378
AT2G47900	30.488602	25.105417	22.337511	23.519569
AT2G47910	60.013760	38.518257	38.160027	41.947472
AT2G47920	4.740903	1.933399	2.387042	2.130746
AT2G47930	33.403221	21.827051	23.169775	24.697529
AT2G47940	67.373459	44.196903	35.067867	59.067722
AT2G47950	2.075215	0.846238	3.462141	2.680045
AT2G47960	29.710909	28.790205	27.667376	25.890284
AT2G47970	25.205349	27.187820	29.200281	25.646603
AT2G47980	13.247162	16.132082	13.792076	13.752915
AT2G47990	7.242573	7.186418	8.175676	7.249618
AT2G48000	6.969221	7.305515	6.503686	6.097482
AT2G48010	11.499020	10.657464	9.161805	9.212016
AT2G48020	70.587425	64.403900	34.027191	32.609879
AT2G48030	12.204462	13.245653	17.395081	15.506531
AT2G48060	4.210156	4.578845	3.662823	3.586805
AT2G48070	77.397728	56.152721	71.018028	62.884953
AT2G48075	2.843422	0.880784	0.992765	1.162263
AT2G48080	1.391265	2.370902	2.503593	1.241904
AT2G48090	4.368176	5.252146	6.106438	3.479149
AT2G48100	28.981890	24.807350	21.405527	18.573242
AT2G48110	9.191236	8.323299	8.438144	6.368981
AT2G48120	16.271025	11.344482	14.244726	12.855921
AT2G48121	1.276690	0.718560	2.514079	0.890164
AT2G48130	23.541727	54.383533	69.572685	62.455593
AT2G48140	20.741934	30.892258	43.196762	39.310471
AT2G48150	0.822058	0.491583	0.281192	0.321136
AT2G48160	12.907989	16.176533	13.593577	12.854980
AT3G01010	0.0	0.0	0.0	0.0
AT3G01015	0.0	0.022321	0.092033	0.107208
AT3G01020	0.0	0.0	0.0	0.0
AT3G01030	0.0	0.0	0.0	0.0
AT3G01040	8.530934	10.206612	10.151170	9.508565
AT3G01050	49.940086	49.668392	45.974876	57.839432
AT3G01060	70.417221	61.408253	62.851158	56.997543
AT3G01070	0.764471	1.728267	1.134784	2.341172
AT3G01080	0.0	0.077138	0.134188	0.040102
AT3G01085	0.0	0.0	0.0	0.0
AT3G01090	20.237875	23.534515	13.651624	17.767628
AT3G01100	10.389538	12.184572	9.489055	8.229598
AT3G01120	104.755829	120.279938	131.775253	117.095100
AT3G01130	87.919815	67.420990	90.998215	87.799591
AT3G01140	0.782066	1.167700	3.315763	3.157026
AT3G01142	4.612498	4.041391	2.375860	1.993398
AT3G01150	12.103964	11.756752	12.437591	10.781486
AT3G01160	7.626496	6.705970	6.432960	7.850815
AT3G01170	16.495056	13.399578	12.729237	10.340475
AT3G01175	0.515148	2.239740	0.673989	0.895569
AT3G01180	14.194381	14.795296	12.094019	11.130882
AT3G01185	0.0	0.0	0.0	0.0
AT3G01190	13.995355	50.491970	45.512455	54.999695
AT3G01200	19.177292	18.497818	17.592222	17.244341
AT3G01202	2.525690	3.205179	2.065435	2.276443
AT3G01210	16.848295	12.787741	19.707514	16.518946
AT3G01220	3.818836	6.815587	5.089071	6.706039
AT3G01230	0.0	0.0	0.0	0.062729
AT3G01240	0.0	0.0	0.0	0.071731
AT3G01250	0.000000	0.0	0.0	0.000000
AT3G01260	0.646468	1.430100	1.129623	2.486227
AT3G01270	0.0	0.0	0.0	0.0
AT3G01280	112.155838	119.752876	147.657349	136.165649
AT3G01290	167.613068	263.472778	221.049789	291.097534
AT3G01300	9.662039	9.097944	7.918564	8.059501
AT3G01310	3.490683	4.198290	2.648643	3.242376
AT3G01311	0.0	0.046559	0.0	0.000000
AT3G01313	0.016231	0.0	1.656704	0.949716
AT3G01316	0.629239	0.254644	0.588820	0.653932
AT3G01319	0.794327	4.256975	3.256034	2.865985
AT3G01320	8.418180	9.094544	6.690009	6.182790
AT3G01322	0.0	0.0	0.0	0.0
AT3G01323	0.0	0.0	0.0	0.0
AT3G01324	0.0	0.0	0.0	0.0
AT3G01325	0.0	0.0	0.0	0.0
AT3G01326	0.0	0.0	0.0	0.0
AT3G01327	0.0	0.0	0.0	0.149326
AT3G01328	0.0	0.0	0.0	0.0
AT3G01329	0.379590	0.401225	0.269712	0.0
AT3G01330	1.721251	1.638560	2.281759	2.082992
AT3G01331	0.124075	0.0	0.0	0.0
AT3G01340	52.398815	55.935184	45.089127	52.261150
AT3G01345	0.184728	0.152326	136.567780	123.954086
AT3G01350	2.604170	2.868213	2.783994	1.787525
AT3G01360	8.979877	9.601030	7.947922	9.102789
AT3G01370	21.232521	19.998384	16.172724	14.806045
AT3G01380	3.581757	3.972721	4.035147	3.139181
AT3G01390	156.308609	155.537048	150.670273	190.272507
AT3G01400	14.632065	15.529858	13.918028	12.460342
AT3G01410	3.134285	1.565337	3.915147	3.222929
AT3G01420	247.848953	560.864868	410.281006	477.693420
AT3G01430	22.161699	20.456736	30.006453	28.823301
AT3G01435	13.173202	10.895168	9.018236	10.587298
AT3G01440	18.504927	20.130463	25.439604	29.495728
AT3G01450	1.491807	1.399598	2.000682	1.665514
AT3G01460	4.105771	4.395004	3.804520	3.074785
AT3G01470	51.011597	59.897606	59.543171	37.292152
AT3G01472	57.025677	64.858879	65.809448	41.740112
AT3G01480	142.475052	114.369102	92.693405	82.769661
AT3G01490	33.405510	33.300541	28.759621	30.097546
AT3G01500	1747.649658	1679.841797	1268.766724	1124.662476
AT3G01510	4.257298	5.343912	5.135471	4.500253
AT3G01513	2.815619	6.471733	9.180408	6.691773
AT3G01516	0.862503	1.725908	3.039088	1.516889
AT3G01520	124.276733	137.358826	146.381836	186.424408
AT3G01530	0.000000	0.000000	0.027847	0.000000
AT3G01540	124.379822	116.561890	113.355904	108.128914
AT3G01550	23.254368	20.836655	27.717455	32.108772
AT3G01560	24.574986	24.763968	24.305452	20.131214
AT3G01570	32.391560	35.996067	20.487921	12.430502
AT3G01572	0.0	0.898675	0.811085	0.651194
AT3G01580	0.225921	0.728656	0.238996	0.368216
AT3G01590	23.764931	27.700565	21.770205	23.725742
AT3G01600	0.343151	0.281705	1.269984	0.923193
AT3G01610	7.528673	6.961309	6.730266	6.313861
AT3G01620	0.200342	0.273290	0.281081	0.134785
AT3G01630	0.209953	0.324490	0.089526	0.177280
AT3G01640	15.859941	17.035170	19.643106	19.906794
AT3G01650	10.814281	11.171035	8.173290	7.470874
AT3G01660	8.818477	8.882989	4.667616	4.191252
AT3G01670	5.255534	5.335479	4.276922	3.747645
AT3G01680	12.048082	14.066802	8.418767	7.515779
AT3G01690	159.400986	133.106094	90.660461	100.025246
AT3G01700	0.066204	0.108517	0.000000	0.0
AT3G01705	0.000000	0.000000	0.000000	0.000000
AT3G01710	2.517981	0.978521	3.118138	2.118514
AT3G01720	9.838828	15.658131	16.850248	16.242277
AT3G01730	0.111297	0.0	0.292131	0.507619
AT3G01740	34.871490	39.641586	37.031734	40.015491
AT3G01750	1.381175	2.103662	1.334832	1.465896
AT3G01760	0.000000	0.225462	0.645956	0.768636
AT3G01770	31.803185	28.962099	23.131561	21.791918
AT3G01780	17.268879	17.534359	19.086676	15.426024
AT3G01790	53.025921	40.832062	39.437820	42.308189
AT3G01800	8.546755	8.947428	9.596231	7.547562
AT3G01810	7.408019	7.252250	8.321677	6.499901
AT3G01820	43.161102	34.655743	43.287502	42.157196
AT3G01830	0.708276	0.529499	4.468832	4.208186
AT3G01840	0.267666	0.217136	0.302149	0.224859
AT3G01850	24.443262	20.088261	19.490278	20.556635
AT3G01860	9.409450	9.690175	6.546383	7.586181
AT3G01870	0.047591	0.0	0.059493	0.0
AT3G01880	0.0	0.0	0.000000	0.0
AT3G01890	5.948145	4.493269	4.714137	4.590709
AT3G01900	0.288545	0.706055	1.207735	1.005344
AT3G01910	76.257996	75.782364	71.712830	62.761467
AT3G01920	18.904882	21.859711	13.843946	15.330386
AT3G01930	9.371133	8.510701	9.890926	8.616486
AT3G01940	6.657324	3.918768	4.300663	2.415457
AT3G01950	11.703827	13.302904	22.262850	14.047164
AT3G01960	4.203721	4.583208	3.254243	2.193987
AT3G01961	0.0	0.0	0.000000	0.0
AT3G01970	14.385541	13.661517	6.722414	11.116557
AT3G01980	12.729682	13.484985	8.585108	12.162399
AT3G01990	1.810559	1.801130	2.105923	1.789747
AT3G02000	3.332999	0.901845	2.354660	1.298876
AT3G02010	0.610774	0.563393	0.787937	0.561410
AT3G02020	8.426563	8.480331	9.407981	8.243992
AT3G02030	3.045547	2.394792	3.480263	3.522396
AT3G02040	11.037229	21.850178	8.259968	11.435624
AT3G02050	15.972842	15.964972	13.537083	14.885001
AT3G02060	10.070657	13.209608	7.709007	8.549185
AT3G02065	19.000299	14.594999	13.714746	14.330279
AT3G02070	23.574303	19.641293	26.068165	23.350409
AT3G02080	323.590149	299.161316	308.348236	357.119324
AT3G02090	96.833305	109.703590	121.375908	122.993279
AT3G02100	0.000000	0.058283	0.000000	0.064676
AT3G02110	18.437458	22.886860	19.925171	22.013611
AT3G02120	8.586081	5.381159	19.121073	11.127031
AT3G02125	0.268846	0.0	0.161654	0.0
AT3G02130	11.855626	10.540153	9.861818	8.891755
AT3G02140	41.255741	45.843845	64.809547	59.181965
AT3G02150	15.028195	13.883170	9.686019	12.311404
AT3G02160	1.888988	1.424672	1.845735	1.251949
AT3G02170	45.592224	38.582893	31.854349	33.289886
AT3G02180	43.386929	58.042683	38.898022	43.727310
AT3G02190	59.218632	58.055759	70.778091	63.813915
AT3G02200	45.173176	43.921936	42.349190	43.517418
AT3G02210	2.447686	2.116281	2.463305	1.916162
AT3G02220	43.885593	42.540199	37.633934	40.939041
AT3G02230	36.193817	63.143021	83.307503	75.147354
AT3G02240	4.705666	9.501222	10.283119	13.697860
AT3G02242	0.634574	1.768139	3.887207	3.092228
AT3G02250	15.858050	15.219821	17.432728	16.477369
AT3G02260	6.277195	6.622189	6.391060	5.234606
AT3G02270	0.0	0.0	0.000000	0.0
AT3G02280	7.234384	8.218438	6.059521	6.688461
AT3G02290	10.545131	9.873008	7.260755	9.442011
AT3G02300	37.453716	29.292065	21.748409	20.639725
AT3G02310	0.000000	0.086767	0.175869	0.306728
AT3G02315	0.0	0.0	0.000000	0.0
AT3G02320	4.282213	5.510115	4.477049	4.750851
AT3G02330	0.264332	0.608593	0.530292	0.670147
AT3G02335	0.0	0.0	0.000000	0.217643
AT3G02340	12.016796	14.531691	12.035886	13.137521
AT3G02350	25.342846	31.563715	39.553848	38.569527
AT3G02360	52.856106	68.945786	72.709686	68.896935
AT3G02370	3.467162	4.816407	5.002942	3.616024
AT3G02380	123.331436	107.086349	35.646179	49.326111
AT3G02390	14.665990	6.187598	11.392810	9.376157
AT3G02400	7.561218	7.999387	8.208465	8.123903
AT3G02410	5.184887	4.312752	5.948522	5.161779
AT3G02420	13.709040	18.670507	16.868979	18.156128
AT3G02430	0.000000	0.0	0.000000	0.0
AT3G02440	0.000000	0.0	0.000000	0.0
AT3G02450	29.052385	22.371300	24.563787	20.010582
AT3G02460	19.332033	19.479143	29.982746	30.320204
AT3G02468	202.243591	264.163177	244.160080	253.377823
AT3G02470	982.137817	807.085754	986.510193	815.901184
AT3G02480	318.296417	399.821625	481.688171	335.576538
AT3G02490	3.139971	2.926459	2.520717	2.165438
AT3G02493	0.435251	0.669921	2.808139	1.879598
AT3G02500	4.874277	2.647383	3.885602	4.283682
AT3G02510	9.209597	7.801613	6.988972	6.912233
AT3G02515	1.067179	0.325876	0.597903	0.504961
AT3G02520	31.648483	41.055229	40.054714	41.095284
AT3G02530	17.851175	20.954746	19.894526	19.216478
AT3G02540	33.549789	37.130451	34.061501	33.935955
AT3G02550	10.377110	12.296156	14.570357	23.918354
AT3G02555	11.821212	8.689699	8.604267	9.515450
AT3G02560	154.248398	131.366699	162.983215	161.681900
AT3G02570	37.220104	33.224712	34.435123	35.987904
AT3G02580	22.065866	31.817352	26.136660	25.436995
AT3G02590	0.112244	0.387292	0.571195	0.452057
AT3G02600	30.449751	27.188337	23.628178	24.119431
AT3G02610	0.785865	0.775612	0.795245	1.505294
AT3G02620	1.867692	4.149238	2.207788	5.031520
AT3G02630	10.881751	12.645033	13.180952	12.627258
AT3G02640	5.824491	5.324053	16.679825	11.053729
AT3G02645	0.0	0.051478	0.018299	0.0
AT3G02650	5.044707	5.815117	4.699153	5.443435
AT3G02660	7.296953	7.652755	7.984282	6.813307
AT3G02670	0.441426	0.885661	0.390091	0.696122
AT3G02680	1.979199	1.803531	1.849647	1.802437
AT3G02690	63.485809	56.534351	47.612728	52.822781
AT3G02700	21.452831	24.353090	18.370029	20.684938
AT3G02710	13.474721	14.264009	13.664932	12.838036
AT3G02715	0.096947	0.146398	0.425171	0.0
AT3G02720	38.953472	36.245014	31.906473	30.355701
AT3G02730	163.632767	157.931290	180.891632	190.353287
AT3G02740	16.242672	14.886945	14.198901	12.259798
AT3G02750	26.153219	26.932228	19.405354	22.736471
AT3G02760	17.837626	18.794910	17.388405	17.932297
AT3G02770	33.545403	31.552221	35.185455	38.474293
AT3G02780	92.059456	104.250313	113.699219	111.947571
AT3G02790	62.175804	54.422684	40.192909	63.883045
AT3G02800	1.862219	2.543085	1.752268	4.054821
AT3G02810	0.023230	0.038141	0.000000	0.0
AT3G02820	5.196360	3.564469	4.760726	6.623182
AT3G02830	54.330994	40.559933	49.407574	41.205658
AT3G02832	3.140181	2.265703	2.657508	3.018008
AT3G02840	0.272533	0.588684	1.934959	2.601933
AT3G02850	0.459708	1.230168	0.402051	1.201882
AT3G02860	21.061697	17.584042	14.502777	16.219458
AT3G02870	21.719244	25.920860	23.910854	17.434013
AT3G02875	7.606118	11.126358	12.976224	10.087998
AT3G02880	24.006809	34.613007	46.564629	43.147793
AT3G02885	2.989284	1.700306	6.175572	5.221210
AT3G02890	4.190189	4.552830	4.216632	3.559181
AT3G02900	44.555080	35.131741	48.666286	43.377831
AT3G02910	33.723145	36.945652	56.992573	43.999199
AT3G02920	5.859492	5.438405	6.606999	5.756244
AT3G02930	0.811744	1.270215	1.062251	0.771344
AT3G02940	0.536066	2.079274	1.383163	1.421230
AT3G02950	18.065344	17.775032	21.586330	19.803034
AT3G02960	0.0	0.0	0.0	0.0
AT3G02970	0.043013	0.0	0.0	0.0
AT3G02980	2.105743	2.016546	3.514974	2.594485
AT3G02990	2.520668	2.653392	1.903485	2.304147
AT3G03000	15.379689	15.792525	12.712934	18.821600
AT3G03010	14.448092	13.418077	12.623341	11.116338
AT3G03020	15.103761	13.196343	22.535318	18.756308
AT3G03030	2.510447	2.112163	4.453977	3.078584
AT3G03040	17.086945	13.241899	17.351757	16.031115
AT3G03050	6.893029	11.753889	14.216768	12.294218
AT3G03060	2.069560	2.514920	2.839972	2.809064
AT3G03070	90.572632	98.861290	111.212379	115.659355
AT3G03080	0.0	0.0	0.0	0.0
AT3G03090	5.743231	5.183321	5.243353	5.429723
AT3G03100	123.459549	162.385117	176.211105	198.168839
AT3G03110	2.325933	3.279751	2.897622	3.124587
AT3G03120	10.632783	10.330478	9.647374	8.764880
AT3G03130	2.006208	0.976296	3.129652	2.325117
AT3G03140	5.161190	5.365337	4.362299	4.845316
AT3G03150	141.130249	157.840973	108.500610	111.295364
AT3G03160	48.928963	46.822487	46.937160	49.607262
AT3G03170	4.603519	6.471524	4.407598	3.726914
AT3G03180	6.931683	7.409116	6.848335	6.258459
AT3G03190	3.476291	2.250704	2.994194	2.444506
AT3G03200	0.000000	0.273656	0.562224	0.413550
AT3G03210	4.645487	4.954405	4.916758	4.411244
AT3G03220	9.546131	10.053699	11.033359	11.268368
AT3G03230	0.254931	0.412626	0.076930	0.391725
AT3G03240	0.133609	0.356681	0.251635	0.307907
AT3G03250	35.108814	42.592602	60.838539	53.688068
AT3G03260	0.0	0.0	0.000000	0.0
AT3G03270	41.608456	80.841843	74.217232	131.322876
AT3G03272	0.0	0.209603	0.349263	0.121603
AT3G03280	0.729083	1.012479	2.074777	0.918706
AT3G03290	0.265674	0.536241	0.574629	0.748261
AT3G03300	5.850673	4.996569	4.937190	4.985735
AT3G03305	5.822727	6.726026	7.499895	6.585786
