GeneID	WT1	WT2	ddm1	ddm2
AT5G45400	3.03605	2.40938	3.07054	2.53595
AT5G45410	35.0412	41.4053	36.0772	36.7992
AT5G45420	11.6985	11.6903	12.0641	13.3646
AT5G45428	5.65456	9.64261	4.60703	2.62761
AT5G45430	3.31169	0.00635652	4.70833	6.25591
AT5G45440	1.95172	1.76912	1.03872	0.969351
AT5G45450	0.0744599	0	0	0
AT5G45460	0.113033	0.0396822	0.031364	0.101467
AT5G45469	0.822796	0	0.684919	0.830932
AT5G45470	1.0786	1.28725	1.01497	1.05375
AT5G45472	13.5157	15.9241	13.6773	14.2414
AT5G45475	0	0	0	0
AT5G45480	11.5058	10.6649	11.6294	11.5831
AT5G45490	21.3275	22.1579	29.1179	32.3463
AT5G45500	17.1277	18.7008	14.3749	16.8848
AT5G45510	27.4092	28.3236	21.9193	25.5061
AT5G45520	0.182535	0.232296	0.177271	0.28675
AT5G45530	0.491056	0.669983	0.693668	0.571049
AT5G45540	0.393748	0.407545	0.508604	0.452488
AT5G45550	70.4083	70.064	73.87	80.1973
AT5G45560	1.05972	1.15381	0.679489	1.01235
AT5G45570	0	0	1.36968	2.22875
AT5G45573	0	0	0.216233	0.26233
AT5G45576	0	0	0	0.0151488
AT5G45580	0.996174	1.03537	1.30933	1.32372
AT5G45590	5.51555	5.70084	8.40111	5.45158
AT5G45595	0.290215	0.11462	0.241583	0
AT5G45600	6.14391	4.85888	5.84895	4.78874
AT5G45605	0.194862	0.0570078	0.228293	0.255096
AT5G45610	1.33913	1.43452	1.61865	1.50058
AT5G45620	42.8355	45.7458	44.5559	40.6575
AT5G45630	1.06729	0.337221	0.710754	1.72455
AT5G45640	0.0162288	0	0	0
AT5G45650	3.11789	2.44023	5.47657	2.64319
AT5G45660	3.21069	3.47049	2.91884	3.62641
AT5G45670	46.7402	54.2226	56.0744	50.7175
AT5G45680	42.3818	45.9549	20.6694	16.526
AT5G45690	21.5044	41.5897	7.2734	5.0292
AT5G45700	4.60857	5.72634	8.79333	6.37984
AT5G45710	4.71622	5.3363	5.85704	6.64225
AT5G45715	0	0	0	0
AT5G45720	0	0	0	0
AT5G45730	0.288197	0.210135	0.258357	0.134329
AT5G45740	0.428274	0.507441	0.534761	1.94629
AT5G45745	0	0	0	0
AT5G45750	42.7474	32.8996	48.3696	47.3644
AT5G45760	1.00216	1.19849	1.13398	1.46963
AT5G45770	0	0.0229493	0.120924	0
AT5G45775	141.916	143.939	156.874	173.823
AT5G45780	0.979656	0.610135	1.09778	0.684929
AT5G45790	0.34565	0.612994	0.134581	0.203619
AT5G45800	10.928	10.5639	8.15618	8.31613
AT5G45810	0.481988	0.401874	0.55725	0.757172
AT5G45820	2.45765	3.04784	1.08428	1.41471
AT5G45830	0.349772	0.18419	0.58232	0.235487
AT5G45840	1.00189	0.922599	0.877435	0.894971
AT5G45850	0.177352	0.122579	0.129178	0.111941
AT5G45860	0.470385	0.371557	0.0978905	0.237518
AT5G45870	0	0.379553	0	0
AT5G45875	0	0	0	0
AT5G45880	0	0	0	0
AT5G45890	0.0318432	0.050306	0.0265072	0.0643162
AT5G45900	8.21845	9.80696	7.95712	8.50922
AT5G45905	0	0	0	0
AT5G45910	0	0	0.0518317	0.0314407
AT5G45920	5.8725	5.43715	2.80484	3.74306
AT5G45930	45.1016	55.8027	58.217	56.5766
AT5G45940	5.09763	6.46801	6.11481	5.95738
AT5G45950	37.4501	35.4749	27.5416	23.0794
AT5G45960	2.42268	2.59881	1.61834	0.785338
AT5G45970	2.35567	3.72149	2.57099	4.86366
AT5G45973	0	0	0	0
AT5G45980	0	0	0	0
AT5G45990	0.551839	0.639316	0.566551	0.482989
AT5G46000	0	0	0	0
AT5G46010	0	0	0	0
AT5G46013	0	0	0	0
AT5G46020	45.7153	49.7209	55.7748	57.0924
AT5G46025	0	0	0	0
AT5G46030	30.35	34.44	33.7731	36.385
AT5G46040	0.107363	0.0678447	0.0536231	0.216849
AT5G46050	0.16241	0.384862	0.608374	0.697065
AT5G46060	1.23268	0.6014	0.392339	1.28148
AT5G46070	13.6612	15.2846	14.0297	14.7831
AT5G46080	1.9228	2.46808	2.07577	1.57772
AT5G46090	1.05653	1.37105	0.753846	1.06698
AT5G46100	1.51265	1.28174	0.755503	0.305521
AT5G46105	0	0	0	0
AT5G46110	426.695	407.822	454.53	324.525
AT5G46115	1.67598	1.44421	0.63415	1.84642
AT5G46120	0	0	0	0
AT5G46130	0.172081	0.0226545	0.0477485	0.0868914
AT5G46140	0.0277304	0.0438085	0.161585	0.0840138
AT5G46150	2.6018	1.99094	2.59446	2.57279
AT5G46160	34.7453	36.0707	30.1341	33.8172
AT5G46170	9.91432	9.25197	9.4881	8.74094
AT5G46180	18.7724	22.7237	19.4431	18.8746
AT5G46190	6.19063	6.85075	8.07637	7.1537
AT5G46195	0	0	0	0
AT5G46200	0	0	0	0
AT5G46210	33.8056	37.6333	36.2162	35.7047
AT5G46220	0.229613	0.201523	0.31856	0.231883
AT5G46230	13.9826	15.2275	13.7745	12.7004
AT5G46240	5.74312	5.89237	3.61893	3.53179
AT5G46250	4.79265	4.19114	6.00518	6.04979
AT5G46260	0.0980246	0.0696867	0.130558	0.0890945
AT5G46270	1.50153	1.76479	2.417	2.18321
AT5G46280	6.38483	6.86121	8.02493	7.38327
AT5G46290	112.414	124.642	111.767	113.324
AT5G46295	2.0848	2.53351	4.67236	6.80211
AT5G46300	0.0516221	0	0.0859434	0
AT5G46310	0	0	0	0
AT5G46315	1.22511	0.521075	3.29478	0.571024
AT5G46320	0	0	0	0
AT5G46325	0	0	0	0
AT5G46330	1.6244	1.71082	6.08884	6.2069
AT5G46340	3.27234	3.6759	4.17495	4.31769
AT5G46350	0.817044	1.02783	0.80608	0.672322
AT5G46360	0	0.0746481	0	0.0477177
AT5G46370	0.136172	0.0430248	0.0453413	0
AT5G46380	0.020639	0	0	0
AT5G46390	9.09085	10.0285	9.05861	7.89182
AT5G46400	1.46638	1.4544	1.2023	1.14685
AT5G46410	2.33758	2.53325	3.17983	2.66243
AT5G46417	0	0	0	0
AT5G46420	15.8592	19.7626	23.0394	17.9931
AT5G46430	106.542	89.7024	119.643	101.685
AT5G46440	0	0.170788	0.269974	0.109176
AT5G46450	4.00336	3.88816	8.50274	6.83781
AT5G46460	0.230034	0.223635	0.382973	0.232308
AT5G46470	3.56708	2.70949	5.96867	4.74492
AT5G46490	2.67774	3.86561	3.55266	3.13363
AT5G46500	0.286317	0.0753873	0.556123	0.546168
AT5G46510	1.38972	1.27385	1.992	1.40347
AT5G46520	0.280732	0.110875	0.175267	0.194912
AT5G46530	4.16004	4.36143	5.28884	3.28455
AT5G46540	0.0377834	0.0298451	0.0550409	0.0572354
AT5G46550	10.4272	12.8008	12.7485	12.8996
AT5G46560	3.41251	4.08296	3.34197	3.16752
AT5G46570	2.92764	3.12343	2.8485	2.82219
AT5G46580	23.6819	28.3902	29.0544	27.4003
AT5G46590	0.407378	0.396047	0.65214	0.696225
AT5G46595	10914.6	5117.23	6916.77	5937.92
AT5G46600	0.356139	0.359457	0.3294	0.239774
AT5G46610	0.289695	0.300344	0.203109	0.512827
AT5G46620	8.13846	8.02721	7.31235	7.26223
AT5G46630	26.35	31.884	24.8017	27.5671
AT5G46640	0.466539	0.571205	0.368942	0.117788
AT5G46645	0	0	0	0.0368494
AT5G46650	0.100157	0.0791139	0.0416867	0
AT5G46660	0	0	0	0.0943741
AT5G46665	0	0.00933922	0.0196841	0.0119402
AT5G46670	0.0839623	0	0.104839	0
AT5G46680	0.0935032	0.424685	0.350256	0.30689
AT5G46690	9.08794	9.30069	10.326	7.30204
AT5G46700	25.7186	29.8379	19.5539	20.771
AT5G46710	2.31669	2.96278	3.36718	2.93377
AT5G46720	2.29276	2.08967	1.32131	1.42488
AT5G46730	29.0595	25.1472	45.9918	29.3936
AT5G46740	1.83827	1.84	1.74049	1.51633
AT5G46750	54.0166	55.0983	53.8526	55.2917
AT5G46760	22.4588	25.9396	23.1306	25.2319
AT5G46770	0.0606964	0	0	0
AT5G46780	7.57891	6.39402	6.26997	5.24424
AT5G46790	52.4657	66.1393	47.843	60.1047
AT5G46795	0	0	0	0
AT5G46800	45.0602	49.2683	62.3346	55.2655
AT5G46810	0	0	0	0
AT5G46820	0	0	0	0
AT5G46830	0.25092	0.297303	0.605732	0.836224
AT5G46840	5.91157	6.44097	7.09983	6.43642
AT5G46845	70.9696	74.7452	236.308	119.452
AT5G46850	4.98223	6.11739	4.85324	4.51101
AT5G46860	30.3729	32.4934	24.0805	26.3551
AT5G46870	0.727527	1.56729	0.688198	1.13548
AT5G46871	14.7617	8.11148	5.87689	3.88895
AT5G46873	0	0	0	0
AT5G46874	0	0	0	0
AT5G46875	0	0	0.140888	0
AT5G46877	0	0	0	0
AT5G46880	2.9173	2.40784	2.68616	2.57337
AT5G46890	38.6139	41.4664	18.3961	53.0954
AT5G46900	45.1422	73.059	23.3817	62.8109
AT5G46910	2.91735	3.98145	3.59822	4.34988
AT5G46915	0	0.357617	0.083749	0.0508015
AT5G46920	2.12137	2.5985	2.61044	2.46835
AT5G46930	0	0	0	0
AT5G46940	0	0	0	0
AT5G46950	0.0833548	0.0658419	0	0
AT5G46960	0.165066	0.847508	0	0.0833492
AT5G46970	0	0	0	0.230243
AT5G46980	0	0	0	0
AT5G46990	0	0	0	0
AT5G47000	0.732514	1.13497	1.05536	0.711304
AT5G47010	13.4244	15.7423	16.5484	17.6076
AT5G47020	5.73111	5.9195	6.42238	5.01656
AT5G47030	187.943	159.525	178.414	146.433
AT5G47040	47.4654	54.0304	53.5815	52.8331
AT5G47050	6.39247	8.16231	5.47385	5.85407
AT5G47060	11.7148	13.9136	12.8035	11.0646
AT5G47070	6.1904	5.69057	10.9705	7.73283
AT5G47075	0	0	0	0
AT5G47077	0	0	0	0
AT5G47080	7.20955	7.46259	7.52581	6.31622
AT5G47090	5.99254	7.88918	5.34272	7.34151
AT5G47100	5.2445	5.7738	5.6208	5.32946
AT5G47110	85.8466	103.64	173.607	135.097
AT5G47120	118.769	116.62	115.221	98.2098
AT5G47130	0.276944	0.364597	1.22953	1.0255
AT5G47140	6.91056	9.13546	7.80915	8.60609
AT5G47150	0	0	0.0314391	0
AT5G47160	0.575916	0.480189	0.506043	0.0646234
AT5G47170	0.798043	0.840499	1.10719	0.537289
AT5G47175	0	0	0	0
AT5G47180	11.1908	11.6347	16.5188	15.6523
AT5G47190	110.677	123.912	139.09	120.065
AT5G47200	116.636	118.248	129.907	125.254
AT5G47210	148.859	144.216	163.785	142.761
AT5G47220	4.88653	6.05061	8.61177	6.00184
AT5G47225	0.0783636	0	0	0
AT5G47229	0	2.01863	0	2.58082
AT5G47230	2.97773	3.60835	3.43644	4.16904
AT5G47240	1.24547	0.922311	0.863971	0.838525
AT5G47250	1.40021	1.10603	1.35815	1.50013
AT5G47260	0.0379768	0.0299979	0.421506	0.626421
AT5G47280	0.140322	0	0.567354	0.283419
AT5G47290	0	0	0	0
AT5G47300	0.0638078	0	0	0
AT5G47306	0	0	0	0
AT5G47310	12.4843	14.4086	14.4338	12.5377
AT5G47320	32.1323	35.2312	38.2995	39.6743
AT5G47330	0.434124	0.714405	1.6262	2.7401
AT5G47340	0	0	0	0
AT5G47350	0	0	0	0
AT5G47360	2.39079	2.72543	2.1937	2.52418
AT5G47370	53.2952	70.269	42.0985	47.4497
AT5G47380	1.79177	1.68349	1.85263	1.06665
AT5G47390	16.678	20.087	15.14	13.6268
AT5G47400	2.44065	2.37106	2.31189	1.86983
AT5G47420	7.75028	7.76627	7.51792	8.37673
AT5G47430	4.79477	5.17019	4.82296	4.03161
AT5G47435	1.33297	2.10583	2.92001	1.8421
AT5G47440	0.722786	0.395258	0.161987	0.280743
AT5G47445	1.31939	1.50537	1.46439	1.77657
AT5G47450	54.9802	49.8109	22.5391	42.23
AT5G47455	4.99858	4.42313	2.91284	3.63617
AT5G47460	0.175149	0.242113	0.364497	0.198991
AT5G47470	0.0749444	0	0	0
AT5G47480	9.14153	10.5408	8.71983	9.5421
AT5G47490	1.63564	1.62602	1.59401	1.41008
AT5G47500	3.21627	2.45441	5.67227	4.78953
AT5G47510	0.678814	0.616625	0.339038	0.239934
AT5G47520	3.8171	4.72772	4.57554	5.52013
AT5G47530	4.83423	3.42425	3.93667	3.92685
AT5G47540	5.36147	7.36526	8.82905	8.63963
AT5G47550	61.1943	68.2862	87.9723	102.116
AT5G47560	83.7243	110.138	113.422	122.326
AT5G47570	95.1842	96.8683	98.4124	87.8823
AT5G47580	2.13232	2.66591	1.68096	2.19619
AT5G47590	5.31696	5.32667	5.14566	8.81826
AT5G47600	3.76032	3.69635	1.739	2.36289
AT5G47610	12.9553	14.7703	18.3812	12.89
AT5G47620	16.9048	18.5622	21.4706	21.6626
AT5G47630	20.2265	20.4384	16.709	16.0329
AT5G47635	1.98802	1.47797	1.02214	1.35814
AT5G47640	18.5938	17.9128	14.7849	11.0904
AT5G47650	8.30216	9.72176	6.36535	7.31783
AT5G47660	4.03608	4.2508	3.30375	3.53252
AT5G47670	0	0	0.0378909	0
AT5G47680	12.8628	16.0811	14.559	13.5507
AT5G47690	21.7592	25.7494	23.6751	25.1359
AT5G47700	148.693	180.286	176.993	229.746
AT5G47710	19.4917	21.6163	19.746	18.959
AT5G47720	16.7654	20.3862	13.0835	12.008
AT5G47730	5.97444	5.23911	5.14717	5.33953
AT5G47740	0.417138	0.428362	0.833487	0.758323
AT5G47750	7.76092	8.67935	7.97813	8.81533
AT5G47760	10.7987	13.4419	13.3028	12.7287
AT5G47770	66.3219	68.8535	57.7118	60.1699
AT5G47780	43.7385	51.1247	48.5505	47.2216
AT5G47790	2.62193	3.08546	2.44982	2.32363
AT5G47800	2.48122	2.85706	2.83634	2.89397
AT5G47810	3.65919	6.54799	2.53834	2.0986
AT5G47815	0.0131094	0	1.03124	1.24446
AT5G47818	0	0	0	0
AT5G47820	10.9155	11.5961	11.5973	12.0315
AT5G47830	9.40567	9.29609	11.2318	9.59468
AT5G47840	47.9054	54.8957	50.5308	57.7784
AT5G47850	0.0614325	0.0606569	0.0511381	0.10857
AT5G47860	13.8328	14.0371	18.0917	14.6743
AT5G47870	84.7667	98.6157	89.7006	82.781
AT5G47880	27.5079	30.9194	26.1034	25.7493
AT5G47890	94.0369	109.133	82.8793	101.522
AT5G47900	0.90035	0.99265	1.31924	0.641587
AT5G47910	31.4632	29.5094	62.5124	43.3768
AT5G47920	1.5931	2.03563	1.56016	1.37225
AT5G47928	0	0	0	0
AT5G47930	134.385	92.6759	132.66	73.5704
AT5G47940	5.37086	7.21813	5.07536	7.02824
AT5G47950	5.29853	5.11091	3.73208	5.4281
AT5G47960	4.72974	4.08627	4.83944	3.38336
AT5G47970	6.04419	6.18173	7.27309	6.031
AT5G47980	6.27478	5.58554	2.97326	4.6795
AT5G47990	70.3228	63.6867	33.7078	52.1128
AT5G48000	18.9757	13.8399	9.19376	11.6356
AT5G48010	34.592	28.6171	14.0631	20.4704
AT5G48020	14.4964	14.6954	14.7807	14.8806
AT5G48030	12.1808	15.4209	13.8378	14.2812
AT5G48040	0.745135	0.73915	0.692396	0.612502
AT5G48050	0.663367	0.582215	0.828308	0.409399
AT5G48060	0.872157	1.02029	0.799528	1.04802
AT5G48070	4.14657	4.07986	5.02619	6.83235
AT5G48090	0.0649115	0.0102532	0	0.0655534
AT5G48100	0.0179895	0.0710497	0	0
AT5G48110	1.95236	2.28726	1.20521	2.54766
AT5G48120	4.47594	5.23702	5.31716	5.06638
AT5G48130	0.052094	0.0685817	0.086729	0.0876818
AT5G48140	0	0	0	0.136409
AT5G48150	11.1454	12.3943	12.551	11.2557
AT5G48160	45.5069	63.6669	42.2686	48.238
AT5G48170	3.61701	1.4536	1.37339	1.66618
AT5G48175	0.221945	0.262972	0.0923767	0.33621
AT5G48180	101.253	132.878	111.54	139.342
AT5G48190	0	0	0	0
AT5G48200	0	0	0	0
AT5G48205	0.804234	3.03515	0.520696	4.60238
AT5G48210	0	0	0	0
AT5G48220	9.99071	11.8169	8.10139	7.46233
AT5G48230	34.0177	33.2738	29.2196	34.3629
AT5G48240	6.26513	6.84103	7.02528	7.51806
AT5G48250	0.891479	1.26752	0.983272	1.28292
AT5G48270	0	0	0.0225788	0
AT5G48280	0	0	0	0
AT5G48290	0.976448	0.771298	0.812823	1.04773
AT5G48300	143.869	148.858	200.236	150.3
AT5G48310	1.22195	1.05085	1.64075	1.64209
AT5G48320	0.471268	0.400174	0.333452	0.523521
AT5G48330	1.58793	0.955664	0.902209	0.738182
AT5G48335	4.02924	6.92375	7.17884	6.78179
AT5G48340	1.3707	1.88308	2.72417	2.33595
AT5G48350	0.107142	0.0564211	0.0594588	0.0360672
AT5G48360	10.6655	9.92188	10.4796	8.62818
AT5G48370	5.96468	4.77114	5.25847	4.57493
AT5G48375	0.149682	0.0709401	0.149519	0.0302323
AT5G48380	30.7295	30.6729	39.3086	36.713
AT5G48385	37.7142	38.1328	40.9951	33.894
AT5G48390	0.0632947	0.0199986	0.0526883	0.115057
AT5G48400	0.0326464	0.0220211	0.081529	0.112616
AT5G48410	0.246769	0.297514	0.281097	0.0655812
AT5G48412	1.75318	1.53871	1.13509	1.24592
AT5G48420	0	0	0	0
AT5G48430	3.26681	4.31485	1.51572	2.89348
AT5G48440	3.39467	3.80021	2.90068	3.47365
AT5G48450	3.41406	2.65054	4.95313	4.96486
AT5G48460	5.87976	5.3549	5.92051	5.19776
AT5G48465	844.999	889.953	732.709	746.685
AT5G48470	10.7691	13.8435	13.4252	11.4507
AT5G48480	80.1059	83.1826	63.9352	52.4675
AT5G48485	52.5291	59.5206	61.9713	51.5851
AT5G48490	270.055	223.971	130.094	95.495
AT5G48500	10.1283	11.9321	10.4848	7.21235
AT5G48510	0.212065	0.111673	0	0.142775
AT5G48515	0	0	0	0
AT5G48520	7.84085	7.82857	7.12742	6.50891
AT5G48530	0.635218	0.422534	0.333962	0.168815
AT5G48540	21.8911	19.392	49.4671	37.0101
AT5G48543	0	0	0	0
AT5G48545	28.1862	25.7901	26.6777	21.7286
AT5G48550	0	0	0	0
AT5G48560	7.84173	7.4942	5.62509	7.97793
AT5G48570	20.9418	23.6744	28.794	28.1809
AT5G48575	0	0	0	0
AT5G48580	17.1951	20.3195	14.6843	19.8557
AT5G48590	38.249	53.4612	33.416	33.8302
AT5G48595	0	0	0	0
AT5G48600	6.76138	6.29775	5.55635	5.80931
AT5G48605	0	0	0	0
AT5G48610	0.831305	0.690612	0.656208	1.02769
AT5G48620	7.8581	8.57349	10.1538	8.3128
AT5G48630	13.7866	13.3431	14.6098	12.735
AT5G48640	6.34189	8.8573	5.31742	8.7251
AT5G48650	1.10965	1.29651	1.46253	1.09727
AT5G48655	15.7124	18.9388	21.2541	17.9635
AT5G48657	3.35477	2.90403	3.63421	4.82665
AT5G48660	1.82603	0.970329	2.29388	1.84408
AT5G48670	0.688106	0.371892	0.301473	0.256019
AT5G48675	0	0	0	0
AT5G48680	10.9044	12.6869	9.79805	10.0183
AT5G48690	0.786073	0.573087	0.956355	1.16015
AT5G48700	0	0	0	0
AT5G48710	0.231395	0	0	0
AT5G48720	4.46443	4.659	6.41311	5.1009
AT5G48730	2.45159	2.89572	3.24235	4.16495
AT5G48740	0.689724	0.396228	0.814243	0.392598
AT5G48750	0	0	0	0
AT5G48760	56.9497	49.0817	58.2448	48.3193
AT5G48770	0.0794663	0.0706167	0.0413437	0.040126
AT5G48775	0.0900929	0.19926	0.0749959	0.254754
AT5G48780	0.361734	0.242871	0.150556	0.310514
AT5G48790	19.2115	25.4007	24.7907	22.2873
AT5G48800	6.12416	6.5341	6.36871	5.84411
AT5G48810	115.104	107.757	123.955	126.914
AT5G48820	2.93539	2.77109	1.48994	2.02448
AT5G48830	3.88288	4.47222	5.39191	5.09399
AT5G48835	0	0	0	0
AT5G48840	3.79053	4.27368	4.23409	5.36575
AT5G48850	9.91511	10.4522	27.2491	33.0581
AT5G48860	0	0	0	0.103497
AT5G48870	32.7772	44.7279	34.3682	38.9365
AT5G48880	18.3134	17.4126	20.0022	15.1689
AT5G48890	0	0	0	0
AT5G48900	26.8183	29.3846	22.6991	23.7991
AT5G48905	0	0	0	0
AT5G48910	4.46141	5.54188	3.84858	5.03238
AT5G48920	4.35263	3.48338	7.38953	4.85837
AT5G48930	129.27	139.493	165.623	164.31
AT5G48940	1.52205	1.36046	0.875227	1.09215
AT5G48945	0	0	0	0
AT5G48950	0.840596	1.14837	0.382086	0.464232
AT5G48953	0	0	0	0
AT5G48960	9.27308	10.1785	10.4354	11.5504
AT5G48965	2.61186	2.91908	3.18033	3.43742
AT5G48970	4.52747	4.44447	6.14335	4.59867
AT5G48980	0.0905373	0.0715154	0.0753658	0.0304775
AT5G48990	2.56548	2.60879	2.55287	2.41217
AT5G49000	1.42981	1.24682	1.46848	1.78347
AT5G49010	3.05776	3.00574	3.59179	3.63697
AT5G49015	0.207503	0.655636	0.172731	0.628672
AT5G49020	9.34367	10.5299	10.8101	11.494
AT5G49030	10.1894	11.4313	12.9198	12.0593
AT5G49040	0	0	0.0743852	3.09779e-10
AT5G49050	0.133007	0	0	0
AT5G49060	3.07345	3.65177	3.76239	3.52116
AT5G49070	0	0	0	0
AT5G49080	0.660755	0.478436	0.519474	0.593145
AT5G49090	0	0	0	0
AT5G49100	5.42377	7.23179	6.33892	7.88746
AT5G49110	0.453437	0.458709	0.60268	0.457921
AT5G49120	0.475741	1.39578	0.339446	0.205905
AT5G49130	0.0249984	0.0197462	0	0.0504911
AT5G49138	0.0831224	0.0437723	0.253709	0.19587
AT5G49140	0.0488628	0.0192984	0.0101687	0
AT5G49150	0.563914	0.0793664	0.129424	0.391517
AT5G49152	0.805843	0.199272	0.447643	0.542536
AT5G49160	5.29393	5.20145	6.91641	6.74475
AT5G49170	1.51208	1.53031	1.25869	1.81335
AT5G49180	0	0.0151108	0.0159244	0
AT5G49190	0.0290008	0.080177	0.0362116	0.0439313
AT5G49200	0	0	0.0789959	0.127782
AT5G49210	22.5575	26.0842	24.0918	30.6827
AT5G49215	3.22575	3.4255	3.96826	3.32237
AT5G49220	6.72455	8.81978	6.43475	7.97578
AT5G49230	8.78732	11.8216	10.1341	13.6349
AT5G49240	0	0.0780634	0	0
AT5G49250	0	0	0	0
AT5G49260	0	0	0	0
AT5G49270	3.6779	3.93692	1.44495	3.03737
AT5G49280	10.0252	8.84819	17.6273	12.5521
AT5G49290	0.119343	0.0733205	0.110383	0.160698
AT5G49300	4.93871	6.00167	6.13506	4.45042
AT5G49301	0	0	0	0
AT5G49310	0.0492977	0.0778805	0.0820735	0.124463
AT5G49320	1.46656	1.15843	0.724852	1.43478
AT5G49330	0.211635	0.405986	0.604015	0.915975
AT5G49334	0	0	0	0
AT5G49340	0	0.0225579	0	0
AT5G49350	5.77768	3.63913	2.71859	3.06522
AT5G49360	242.419	297.447	146.977	176.771
AT5G49370	0.930845	0.955857	0.697375	0.37602
AT5G49380	0.808278	0.812584	0.489333	1.03889
AT5G49390	0.20639	0.146724	0.223346	0.20843
AT5G49400	10.1428	10.4379	9.89989	11.0366
AT5G49410	0.995508	1.19663	0.612508	0.830506
AT5G49420	0.0304812	0.0481542	0.0253734	0
AT5G49430	3.8325	4.40134	3.50181	3.60443
AT5G49435	0	0	0	0
AT5G49440	0	0	0	0
AT5G49450	26.1467	43.9679	21.1728	28.2742
AT5G49460	45.0589	45.6302	41.8442	44.7281
AT5G49465	0.0623473	0.012312	0	0
AT5G49470	1.84399	2.30835	1.86604	2.00626
AT5G49480	103.109	151.165	163.918	188.25
AT5G49490	0	0	0	0
AT5G49500	0.699494	0.859492	0.36662	0.62792
AT5G49510	16.2894	14.6531	15.4804	16.7767
AT5G49520	1.26245	1.19665	3.97591	3.18734
AT5G49525	1.90755	1.93728	0.79395	1.37601
AT5G49530	4.93119	5.3677	4.93084	5.20769
AT5G49540	51.9542	61.1105	47.784	48.0002
AT5G49550	30.6292	34.1096	27.5865	28.9038
AT5G49555	9.81463	9.83981	8.9142	7.66449
AT5G49560	2.57716	1.95088	1.29612	2.00621
AT5G49570	10.3168	11.8631	9.18631	10.8725
AT5G49580	7.20698	7.86615	8.05324	8.35384
AT5G49590	0	0	0	0
AT5G49600	0	0	0	0
AT5G49610	1.73496	1.70779	1.46645	1.42865
AT5G49615	0	0	0	0.358797
AT5G49620	0.408544	0.484064	0.136033	0.288808
AT5G49630	12.3761	11.9269	14.0987	12.1854
AT5G49640	0	0	0	0
AT5G49650	17.9874	17.4419	15.5679	14.5572
AT5G49660	29.3869	31.8265	19.8966	17.5043
AT5G49665	8.27854	9.49515	6.16656	8.03647
AT5G49680	0.6333	0.657663	0.390774	0.639562
AT5G49690	0.654669	0.568836	0.254317	0.308533
AT5G49700	11.0613	10.4176	9.65043	5.58535
AT5G49710	3.26503	3.90253	4.62321	4.52701
AT5G49720	239.732	272	251.826	255.561
AT5G49730	22.273	22.1055	33.7278	28.9739
AT5G49740	10.0544	11.6993	10.2427	8.44238
AT5G49743	0	0	0	0
AT5G49746	0	0	0.46109	0
AT5G49750	0	0	0	0
AT5G49760	12.9501	13.2906	9.64389	10.09
AT5G49770	0	0.0467291	0	0
AT5G49780	0.0926391	0.167259	0.0771154	0.13365
AT5G49790	0	0	0	0
AT5G49800	3.03701	3.89826	3.91064	2.63573
AT5G49810	30.932	30.6845	30.6672	33.026
AT5G49820	16.0721	19.1068	16.8748	16.9039
AT5G49830	16.3936	17.2657	15.2049	15.9297
AT5G49840	6.01659	7.8573	5.65416	4.82257
AT5G49850	1.33615	2.74118	1.01956	0.768389
AT5G49860	0.504399	0.79685	0.239929	0.363848
AT5G49870	0.247419	0.285638	0.110901	0.153763
AT5G49880	5.10228	5.71865	4.22432	5.30592
AT5G49890	10.5762	12.1396	10.0737	11.9645
AT5G49900	3.64125	3.29443	2.56338	3.40446
AT5G49910	136.85	149.758	203.715	181.763
AT5G49920	0	0	0	0
AT5G49930	7.69955	9.36039	7.93655	8.24141
AT5G49940	31.1051	30.6057	39.1549	33.197
AT5G49945	7.05199	8.43559	6.61249	6.58964
AT5G49950	7.98536	7.01213	7.18247	7.98053
AT5G49960	0.587194	0.665487	0.616309	0.773478
AT5G49970	21.7711	22.2839	26.3337	23.8255
AT5G49980	12.1831	14.2233	12.1376	12.3486
AT5G49990	10.9724	11.2459	10.79	8.46675
AT5G50000	25.0722	25.2665	22.2565	25.4495
AT5G50012	0.384093	0.862281	0.31973	0.469552
AT5G50020	3.53159	4.21111	3.62885	3.9414
AT5G50030	0	0	0	0
AT5G50040	0	0	0	0
AT5G50050	0	0	0	0
AT5G50060	0	0	0	0
AT5G50070	0	0	0	0
AT5G50080	0	0	0	0
AT5G50090	1.4952	1.92468	1.75172	2.01331
AT5G50100	30.3065	40.8192	37.6982	45.3424
AT5G50110	3.28037	4.30781	3.37921	3.51986
AT5G50111	0	0	0	0
AT5G50115	0	0	0	0
AT5G50120	1.55	1.02445	1.00061	1.11809
AT5G50130	2.48265	2.14408	3.19639	2.17291
AT5G50136	0	0	0	0
AT5G50140	0	0	0.0198183	0
AT5G50150	10.1848	10.6332	10.0591	9.61102
AT5G50160	6.32888	6.78546	5.49575	3.9391
AT5G50170	1.62932	2.25882	0.987232	1.07457
AT5G50175	1.10639	2.18484	1.71041	2.15485
AT5G50180	3.75967	5.41939	4.9155	4.65488
AT5G50190	0	0	0	0
AT5G50200	9.04587	8.29433	8.47602	8.26309
AT5G50210	11.291	11.8328	13.7495	12.5316
AT5G50220	0	0	0	0
AT5G50230	6.29753	8.31251	7.74265	8.68196
AT5G50240	8.50305	10.8938	7.96293	6.72556
AT5G50250	54.6638	64.0098	63.9511	63.2984
AT5G50260	1.09993	0.651625	1.22775	1.00982
